Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Ireland/United Kingdom/Northern Ireland,Government/territory,62,Northern Ireland peace process,Europe and Eurasia,1257,IRA Ceasefire Statement,1994-08-31,Unilateral document,1,1805,Intra,Cea,Ceas,Irish Republican Army (IRA),,"Page 1, 
...We note that the Downing Street Declaration is not a solution, nor was it presented as such by its authors. A solution will only be found as a result of inclusive negotiations. Others, not the least the British government have a duty to face up to their responsibilities. It is our desire to significantly contribute to the creation of a climate which will encourage this. We urge everyone to approach this new situation with energy, determination and patience.
",GBR,IRL,200,205,315,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Israel/Lebanon,Territory,64,Israel-Lebanon peace process,Middle East and North Africa,411,Israel-Lebanon Ceasefire Understanding,1996-04-26,Multiparty signed/agreed,1,2268,Inter,Cea,Ceas,"Israel, Lebanon",The United States,,ISR,LBN,666,660,426,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Israel/Palestine,Government/territory,63,Israel-Palestine peace process,Middle East and North Africa,787,Understanding Regarding Ceasefire in Gaza Strip,2012-11-21,Multiparty signed/agreed,1,1103,Intra,Cea,Ceas,"Israel, Gaza (Hamas)",Egyptian government.,,ISR,,666,,234,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Lebanon/Syria,Government,138,Syrian Local Agreements,Middle East and North Africa,1840,Arsal 24-Hour Ceasefire Agreement,2014-08-05,Multiparty signed/agreed,1,947,IntraLocal,Cea,Ceas,"Syrian rebels (Islamist), Lebanese Armed Forces",,,SYR,,652,,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),259,Agreement on Ceasefire and Cessation of Hostilities Between the Government of the Republic of Liberia and Liberians United for Reconciliation and Democracy and the Movement for Democracy in Liberia,2003-06-17,Multiparty signed/agreed,4,9517,Intra,Cea,CeaMix,"IN WITNESS WHEREOF, the duly authorized representatives of the Parties have signed the Agreement. Done at Accra (Ghana), this 17th Day of June 2003 in nine (9) originals in the English language.

Hon. Daniel L. Chea Snr.
Minister of National Defence of the Republic of Liberia For the Government of the Republic of Liberia

 
Mr. Kabineh Janneh
For Liberians United for Reconciliation and F
 
Mr. Tiah J.D. Slanger
For the Movement for Democracy in Liberia
","As Witnesses:

General Abdulsalami Abubakar
Former Head of State of the Federal Republic of Nigeria The Mediator

Dr. Mohamed Ibn Chambas Executive Secretary of ECOWAS

Mr. Abou Moussa
Representative of the Secretary-General and Head of the United Nations Peace-Building Support Office in Liberia
For the United Nations

Ms. Adwoa Coleman For the African Union

Ambassador Giancarlo Izzo Representative of Mr. Hans Dahlgren
The European Union Co-Chair of the International Contact Group on Liberia

Hon. Nana Akufo Addo
Minister of Foreign Affairs of the Republic of Ghana and Co-Chair of the International Contact Group of Liberia
","Page 1, Preamble, para 5: MINDFUL of the decisions of the Extraordinary Summit of ECOWAS Heads of State and Government on the situation in Liberia held in Yamoussoukro on May 17, 2002;

Page 2, 8, Political Reconciliation: The signing of this agreement shall be followed immediately by the engagement of the GOL, LURD and MODEL with all other Liberian political parties and stakeholders in dialogue, to seek, within a period of thirty (30) days, a comprehensive peace agreement. The peace agreement shall amongst other issues, cover the following:-
a. Deployment of an international stabilization force;
b. Commencement of a Disarmament, Demobilization and Reintegration programme;
c. Restructuring of the security forces (Security sector reform);
d. Human rights issues/Reconciliation;
e. Humanitarian issues; 
f. Socio-economic reforms;
g. Reconstruction/Rehabilitation; 
h. Creation of a democratic space;
i. Formation of a transitional government, which will not include the current President in accordance with his June 4th 2003 declaration in Accra, made at the inauguration of the ""ECOWAS Peace Talks""; and
j. Elections.

",LBR,,450,,341,1141,,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),279,Agreement on the clarification of the Akosombo Agreement,1994-12-21,Multiparty signed/agreed,4,6448,Intra,Cea,CeaMix,"(Signed) Charles G. TAYLOR Leader
National Patriotic Front of Liberia (NPFL)

(Signed) Lt.-Gen. Alhaji G. V. KROMAH
National Chairman
United Liberation Movement of Liberia (ULIMO)

(Signed) Lt.-Gen. J. Hezekiah BOWEN
Chief of Staff
Armed Forces of Liberia (AFL)
","Attested to:
(Signed) H.E. Flt. Lt. Jerry John RAWLINGS
President of the Republic of Ghana and Current Chairman of ECOWAS
","Page 1, Untitled Preamble: This agreement on the clarification of the Akosombo Agreement made this twenty-first day of December AD 1994 is intended to clarify and expand pertinent provisions of the said Akosombo agreement.

Page 1, SECTION C, Article 4 TERMS AND CONDITIONS (SAFE HAVENS AND BUFFER ZONES): Consistent with section C, article 4, count 5, of the Akosombo agreement, the parties agree to facilitate the establishment of safe havens and buffer zones throughout Liberia in accordance with a plan to be drawn up by the Liberian National Transitional Government (LNTG) in collaboration with the United Nations Observer Mission in Liberia (UNOMIL) and the Economic Community of West African States Military Observer Group (ECOMOG) in consultation with the parties. In this connection, the deployment of ECOMOG and UNOMIL, the establishment of buffer zones, safe havens and other measures necessary to restore normalcy throughout the territory of Liberia, shall be undertaken in accordance with the Cotonou and Akosombo agreements.

Page 1, SECTION C, Article 4 TERMS AND CONDITIONS (SAFE HAVENS AND BUFFER ZONES), para 2: In keeping with section C, article 4, count 6, LNTG shall enter into a status-of-forces agreement with ECOWAS within seven (7) days as of the seating of the Council of State established under this agreement.

Page 1, SECTION H, Article 9 DEMOBILIZATION: Consistent with section H, article 9, count 4, of the Akosombo agreement it is agreed by the parties that in the reorganization of the Armed Forces of Liberia, the police, immigration and other security agencies, the combatants and non-combatants who satisfy conditions for recruitment shall be considered for inclusion. In this connection, the Council of State established under the Akosombo agreement clarified by this agreement shall establish appropriate committees which will be charged with determining the criteria for recruitment, taking advantage of the relevant expertise of ECOMOG and UNOMIL.

Page 2, Part II Political issues, SECTION A (EXECUTIVE): Consistent with part II, section A (i), of the Akosombo agreement, the provisions for the function and structure of the five-member Council of State provided for in the Cotonou and Akosombo agreements are hereby reconfirmed.
The procedure for the appointment of the relevant officials of Government as enshrined in the Akosombo agreement is hereby reaffirmed. Such officials shall be appointed based on merit.
The parties agree that a five-member Council of State shall be established.
The first four members of the new Council of State shall be appointed as follows: 
National Patriotic Front of Liberia (NPFL)	1
United Liberation Movement of Liberia for Democracy (ULIMO)	1
Armed Forces of Liberia (AFL)/Coalition	1
Liberia National Conference (LNC)	1
The fifth member of the Council of State shall be a traditional chief selected by NPFL and ULIMO in the person of the Honourable Tamba Tailor in accordance with part II, section A (i), of the Akosombo agreement and agreed by the parties.
Consistent with part II, section A (i), of the Akosombo agreement, induction of the Council of State shall take place in the City of Monrovia under the auspices of the Chairman of the Economic Community of West African States (ECOWAS) or his designee within fourteen(14) days as of the cease-fire date. 

Page 3, SECTION H, Article 20: Consistent with section H, article 20, of the Akosombo agreement, the parties reaffirm the acceptance of the ECOWAS peace plan, including the Cotonou and Akosombo agreements, as the best framework for peace in Liberia.
All provisions of the Akosombo agreement not herein clarified remain in full force and effect.

",LBR,,450,,341,1299,,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),38,Outcome of Deliberations of the Meeting held in Yamoussokro on 29 and 30 June 1991 (Yamoussoukro I Accord),1991-06-30,Multiparty signed/agreed,1,8042,Intra,Cea,Ceas,"……………………………………………………………
H.E. Dr. Amos SAWYER, President of the Interim Government of
Liberia
……………………………………………………………
H.E. Mr. Charles TAYLOR Head of the National Patriotic Front of
Liberia
","DONE AT YAMOUSSOUKRO, THIS 30TH DAY OF JUNE 1991

H.E. FÉLIX HOUPHOUËT-BOIGNY PRESIDENT OF THE REPUBLIC OF COTE D'IVOIRE

H.E. SIR DAWDA JAWARA PRESIDENT OF THE REPUBLIC OF THE GAMBIA
CURRENT CHAIRMAN OF ECOWAS
……………………………………………………………
H.E. Sir Dawda JAWARA President of the Republic of The Gambia
Current Chairman of ECOWAS
……………………………………………………………
H.E. Gen. Gnassingbe EYADEMA President of the Republic of Togo
……………………………………………………………
H.E. Gen. Ibrahim BABANGIDA President of the Federal Republic of
Nigeria, Chairman of the OAU
……………………………………………………………
H.E. Blaise COMPAORÉ President of Burkina Faso",,LBR,,450,,341,,,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),1041,"Agreement on Cessation of Hostilities and Peaceful Settlement of Conflict between the Armed Forces of Liberia, and The National Patriotic Front of Liberia, and the Independent National Patriotic Front of Liberia (Lome Ceasefire Agreement)",1991-02-13,Multiparty signed/agreed,5,13183,Intra,Cea,Ceas,"Done in Lome, Togolese Republic, this 13th day of February, 1991
(Signed):  
Lt-General J. Hezekiah Bowen 
For and on behalf of the Armed Forces of Liberia

Mr. Charles Ghankay Taylor
For and on behalf of the National Patriotic Front of Liberia

Mr. Prince Yeduo Johnson
For and on behalf of the Independent National Patriotic Front of Liberia
","Witnessed by:
His Excellency Alhaji Sir Dawda Kairaba Jawara, President of the Republic of The Gambia and Chairman of the Standing Mediation Committee
","Page 1, Untitled Preamble, Para 4: Convinced that the ECOWAS Standing Mediation Committee established by the Authority of Heads of State and Government of the Economic Community of West African States at its Thirteenth Session held from 28 to 30 May 1990 in Banjul, The Gambia, and the decisions of the First Extra-ordinary Session of the Authority held in Bamako, Mali, from 27 to 28 November 1990, provide an appropriate mechanism for conducting such peace negotiations.

Page 5, Annex, Modalities for Monitoring the Implementation of the Cease-fire Agreement by the ECOMOG, 8: The provisions of Paragraph 7 above will be implemented as soon as the Interim Government is formed at the National Conference to be held on 15 March 1991.",LBR,,450,,341,1014,,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),634,"Joint Declaration on Cessation of Hostilities and Peaceful Settlement of Conflict, Mali (Bamako Ceasefire Agreement)",1990-11-28,Multiparty signed/agreed,1,1625,Intra,Cea,Ceas,"Col. Wilmot F.R. Diggs
For and on behalf of the ARMED FORCES OF LIBERIA

Charles Ghankay Taylor
For and on behalf of the NATIONAL PATRIOTIC FRONT of LIBERIA 

Hon Noah A. Bordolo SR
For and on behalf of the INDEPENDENT NATIONAL PATRIOTIC FRONT OF LIBERIA
","WITNESSED BY
H. E. ALHAJI SIR DAWDA KAIRABA JAWARA
CHAIRMAN OF THE AUTHORITY OF HEADS OF STATE AND GOVERNMENT OF THE ECONOMIC COMMUNITY OF WEST AFRICAN STATES
",,LBR,,450,,341,1075,,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),635,Agreement on Cessation of Hostiliities and Peaceful Settlement of Conflict in Liberia (Banjul III Agreement),1990-10-24,Multiparty signed/agreed,2,5122,Intra,Cea,Ceas,"Done at Banjul, Republic of Gambia, this 24th day of October, 1990
(Signed): Lieutenant-General John Hezekiah Bowen, For and on behalf of The Armed Forces of Liberia
(Signed): For and on behalf of The National Patriotic Front of Liberia [Not signed by an NPFL representative]
(Signed): Dr. Peter Lorkula Naigow For and on behalf of The Independent National Patriotic Front of Liberia
","Witnessed by: [signature illegible]
Chairman, Ministerial Meeting of the ECOWAS Standing Mediation Committee
[presumed to be H.E Alhaji Sir Dawda Kairaba Jawara, President of The Gambia]
",,LBR,,450,,341,1301,,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),1305,Decision A/DEC.1/8/90 on the Ceasefire and Establishment of an ECOWAS Ceasefire Monitoring Group for Liberia (ECOWAS Peace Plan),1990-08-07,Unilateral document,3,6251,InterIntra,Cea,Ceas,"H. E. DAWDA KAIRABA JAWARA
CHAIRMAN 
ECOWAS STANDING MEDIATION COMMITTEE 
FOR THE AUTHORITY
",,"Page 1, Untitled Preamble, para 2: MINDFUL of Decision A/DEC.9/5/90 of 30 May 1990 of the ECOWAS Authority of Heads of State and Government on the creation of a Community Standing Mediation Committee;

Page 2, ARTICLE III: FINANCE OF THE OPERATIONS: All expenses relating to the operations of the Ceasefire Monitoring Group shall be drawn from the Special Emergency Fund created by Decision A/DEC.3/8/90 of the ECOWAS Standing Mediation Committee.",LBR,,450,,341,,,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
Liberia,Government,69,Liberia peace process,Africa (excl MENA),1307,Decision A/DEC.3/8/90 on the Establishment of a Special Emergency Fund for ECOWAS Operations in the Republic of Liberia (Ecowas Peace Plan),1990-08-07,Unilateral document,1,2511,InterIntra,Cea,Rel,"DONE AT BANJUL THIS 7TH DAY OF AUGUST, 1990
H. E. DAWDA KAIRABA JAWARA 
CHAIRMAN
ECOWAS STANDING MEDIATION COMMITTEE
FOR THE AUTHORITY
",,"Page 1, Untitled Preamble, para 2: MINDFUL of Decision A/DEC.9/5/90 of the Authority of 30 May. 1990 relating to the creation of a Community Standing Mediation Committee;",LBR,,450,,341,,,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Libya,Inter-group,70,Libyan peace process,Middle East and North Africa,2143,Ceasefire in Southern Tripoli,2018-09-28,Unilateral document,1,1202,IntraLocal,Cea,Ceas,Conflict and Resolution Committee,,,LBY,,620,,11346,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
